date,id,hotness,num_of_viewers
202301,24033,51.94479297,0.699405572
202301,26041,51.94479297,1.727236005
202301,13057,51.94479297,0.915194926
202301,12087,51.81932246,1.289866931
202301,29029,51.7565872,1.173318588
202301,29101,51.72521957,1.120008195
202301,9005,51.69385195,1.91298464
202301,22057,51.69385195,0.506085149
202301,36079,51.69385195,1.421744242
202301,22109,51.66248432,0.495192825
202301,47053,51.63111669,1.132390875
202301,36013,51.50564617,1.18263629
202301,40119,51.50564617,0.981090524
202301,13257,51.47427855,0.895039761
202301,55109,51.47427855,1.138592625
202301,13127,51.44291092,1.225173688
202301,37155,51.44291092,0.994733878
202301,35049,51.38017566,1.522396869
202301,28003,51.34880803,1.166527723
202301,18031,51.3174404,0.893403282
202301,50025,51.3174404,2.25262426
202301,31109,51.3174404,0.629979386
202301,28045,51.28607277,1.145858237
202301,13121,51.28607277,0.801139159
202301,37045,51.25470514,1.116836798
202301,29187,51.22333752,1.028006797
202301,8077,51.19196989,1.040217894
202301,31079,51.19196989,1.02646198
202301,26069,51.19196989,1.488302338
202301,37159,51.19196989,1.021606011
202301,26151,51.03513174,0.958228907
202301,48251,50.94102886,0.915658131
202301,36065,50.90966123,1.31299555
202301,13153,50.8782936,0.765460146
202301,13151,50.78419072,0.650121646
202301,40047,50.78419072,0.783512581
202301,37135,50.75282309,1.291396638
202301,24017,50.62735257,0.66702633
202301,41039,50.62735257,0.921326213
202301,47117,50.62735257,0.850441979
202301,37019,50.62735257,1.116135401
202301,36087,50.59598494,0.911822209
202301,40145,50.47051443,0.94119175
202301,18107,50.47051443,1.109439777
202301,1001,50.31367629,1.326821205
202301,12039,50.31367629,1.142025453
202301,18109,50.31367629,1.30850475
202301,22101,50.25094103,0.357996467
202301,39001,50.2195734,1.468870773
202301,21151,50.15683814,0.899429795
202301,36083,50.12547051,1.206189582
202301,18021,50.12547051,1.269666158
202301,23013,50.12547051,2.569614336
202301,48499,50.06273526,1.211968032
202301,37055,50.03136763,1.431264953
202301,26137,50,1.948362356
202301,26105,49.96863237,1.799676478
202301,26159,49.93726474,1.227408513
202301,51740,49.87452949,0.392532246
202301,50021,49.84316186,2.225828285
202301,37147,49.81179423,1.172533195
202301,5115,49.74905897,0.922374092
202301,45089,49.74905897,1.884818913
202301,40131,49.74905897,0.902176215
202301,16005,49.71769134,1.053400895
202301,33007,49.71769134,1.817895917
202301,29031,49.71769134,0.891570583
202301,37133,49.59222083,0.983520681
202301,21173,49.49811794,1.011136173
202301,26049,49.43538269,1.032543926
202301,42009,49.40401506,1.216330109
202301,13313,49.37264743,1.250854173
202301,13015,49.3412798,0.859663442
202301,27169,49.3412798,1.375725231
202301,34001,49.30991217,1.225582644
202301,47021,49.24717691,0.802170863
202301,17019,49.24717691,1.122848007
202301,50011,49.24717691,1.688540546
202301,42111,49.1217064,1.593225923
202301,39131,49.09033877,1.316982559
202301,36101,48.99623589,1.524949177
202301,13089,48.99623589,0.640735979
202301,46083,48.99623589,0.469178889
202301,13185,48.902133,1.127796183
202301,5009,48.87076537,1.221715765
202301,54055,48.83939774,1.411833359
202301,21021,48.77666248,1.188320318
202301,37169,48.77666248,1.822822789
202301,13179,48.74529486,0.576290471
202301,5059,48.71392723,1.24478851
202301,37183,48.6825596,0.942642327
202301,13233,48.6825596,1.032465563
202301,39091,48.65119197,1.406709798
202301,46099,48.65119197,0.591289418
202301,47103,48.65119197,0.89420817
202301,17031,48.55708908,0.717611298
202301,6069,48.52572146,1.016707216
202301,21145,48.52572146,1.608819283
202301,19017,48.49435383,1.320469806
202301,23009,48.4629862,2.066312272
202301,13213,48.40025094,1.317000908
202301,13063,48.33751568,0.544550517
202301,6037,48.33751568,0.860015409
202301,23019,48.27478043,1.820681224
202301,28105,48.27478043,1.174851914
202301,5007,48.2434128,1.13918781
202301,27013,48.2434128,1.556287337
202301,53077,48.21204517,1.060644212
202301,6081,48.14930991,0.837743453
202301,35035,48.11794228,1.122007639
202301,13095,47.92973651,0.787879782
202301,30093,47.92973651,1.199296558
202301,17029,47.86700126,1.219021142
202301,29027,47.74153074,1.406439836
202301,47107,47.74153074,1.225938246
202301,18083,47.64742785,0.957548466
202301,19013,47.61606023,1.149817483
202301,37059,47.61606023,1.15462663
202301,39037,47.52195734,1.317391704
202301,40123,47.52195734,0.749098266
202301,17163,47.42785445,1.025430471
202301,39087,47.39648683,1.351563911
202301,26047,47.33375157,1.577358646
202301,27115,47.33375157,1.344345756
202301,48143,47.30238394,0.974436409
202301,20035,47.27101631,1.175494597
202301,27027,47.20828105,0.93880775
202301,42103,47.1455458,1.434867882
202301,17121,47.11417817,0.972866738
202301,29099,47.08281054,1.145365324
202301,12031,47.08281054,0.854858206
202301,13291,47.08281054,1.528820138
202301,12109,47.08281054,1.086170337
202301,12015,47.05144291,0.906686092
202301,27145,46.95734003,1.038633264
202301,8013,46.95734003,1.121094324
202301,26061,46.95734003,1.538499436
202301,28121,46.9259724,1.379849361
202301,48223,46.9259724,0.890355587
202301,27035,46.86323714,1.32851034
202301,50015,46.80050188,1.782955046
202301,55009,46.706399,1.597718069
202301,51031,46.67503137,1.265664979
202301,45031,46.67503137,1.193192593
202301,42125,46.64366374,1.482365427
202301,26163,46.54956085,0.762547885
202301,41003,46.54956085,0.86246308
202301,45077,46.54956085,1.157432074
202301,54011,46.45545797,1.316556208
202301,34017,46.45545797,0.542119947
202301,42003,46.45545797,1.211017502
202301,1127,46.36135508,0.835181125
202301,42119,46.23588457,1.865707905
202301,15001,46.20451694,1.197010274
202301,13255,46.17314931,0.521632425
202301,53021,46.17314931,0.950143899
202301,13299,46.14178168,0.903423508
202301,18133,46.14178168,1.036380186
202301,39029,46.11041405,1.355512371
202301,24011,46.11041405,0.989445787
202301,26009,46.07904642,1.581797116
202301,13071,46.0476788,1.022694557
202301,51003,46.0476788,1.072097078
202301,51171,46.0476788,1.024305793
202301,47029,46.0476788,1.597184918
202301,54003,46.0476788,0.662178325
202301,37063,45.95357591,0.843374286
202301,36063,45.95357591,0.984995517
202301,18065,45.8281054,1.255390668
202301,51800,45.8281054,0.439364167
202301,6095,45.79673777,0.897499937
202301,42033,45.79673777,1.467861793
202301,13029,45.76537014,0.858675245
202301,55085,45.73400251,1.853289446
202301,54077,45.73400251,1.554292719
202301,13123,45.70263488,1.408521307
202301,23027,45.63989962,1.830134273
202301,23029,45.63989962,1.789625799
202301,37167,45.608532,1.025949309
202301,12129,45.57716437,0.72422434
202301,13135,45.48306148,0.824165334
202301,13097,45.45169385,0.667912369
202301,53011,45.3889586,0.67727632
202301,35009,45.3889586,0.781432415
202301,13129,45.35759097,1.103607239
202301,5023,45.32622334,1.103093485
202301,38101,45.29485571,0.862760043
202301,45045,45.16938519,1.071527668
202301,47063,45.13801757,1.290192309
202301,27139,45.10664994,0.750663493
202301,21199,45.10664994,1.109675639
202301,46013,45.10664994,1.031280322
202301,26033,45.07528231,1.712054912
202301,48201,44.98117942,0.455438633
202301,45041,44.98117942,1.218845122
202301,54029,44.94981179,1.39840063
202301,45083,44.91844417,0.835598452
202301,40135,44.88707654,0.795212673
202301,51197,44.85570891,1.631016162
202301,13039,44.76160602,0.844477368
202301,28033,44.66750314,1.318257218
202301,37039,44.63613551,1.554491481
202301,50005,44.63613551,1.749321589
202301,36019,44.63613551,1.623807288
202301,1015,44.60476788,0.906157155
202301,55069,44.60476788,1.473546691
202301,27171,44.57340025,0.5734189
202301,48157,44.54203262,0.480187014
202301,40087,44.44792974,0.607267224
202301,10001,44.44792974,0.972864214
202301,41011,44.41656211,1.184494049
202301,1045,44.41656211,0.972285626
202301,12089,44.38519448,1.06356414
202301,54037,44.35382685,1.141591717
202301,41041,44.32245922,1.302389609
202301,47125,44.29109159,0.529316664
202301,37175,44.22835634,1.227729425
202301,13111,44.22835634,1.34392757
202301,29165,44.22835634,1.036990527
202301,26023,44.16562108,0.860341806
202301,46093,44.16562108,1.120568799
202301,37083,44.13425345,1.423328191
202301,12035,44.13425345,0.927521665
202301,48049,44.07151819,0.969450199
202301,45085,44.04015057,0.700778038
202301,51013,43.97741531,0.810444282
202301,50019,43.94604768,1.550464006
202301,13247,43.94604768,0.657597259
202301,1009,43.91468005,1.204114603
202301,27095,43.88331242,0.860600071
202301,48451,43.85194479,1.031581127
202301,24037,43.78920954,0.763355985
202301,34009,43.75784191,1.340133919
202301,16019,43.75784191,0.908320722
202301,42127,43.72647428,1.582082674
202301,47077,43.69510665,1.404016263
202301,42115,43.66373902,1.351356745
202301,42075,43.53826851,1.304167756
202301,48005,43.50690088,1.021383965
202301,8119,43.44416562,1.42359039
202301,29169,43.31869511,0.802022015
202301,37031,43.31869511,1.343461194
202301,24510,43.28732748,0.334133794
202301,12091,43.28732748,1.004337921
202301,54083,43.25595985,1.271272144
202301,1125,43.22459222,0.777489887
202301,6021,43.22459222,1.220928442
202301,22069,43.22459222,0.807364319
202301,27061,43.22459222,1.538173366
202301,8043,43.09912171,1.117379562
202301,28115,43.03638645,1.013391821
202301,56029,42.91091594,1.603632932
202301,6065,42.72271016,0.759973328
202301,37139,42.69134254,0.877915206
202301,12083,42.65997491,0.868480977
202301,22073,42.62860728,1.126757048
202301,54067,42.56587202,1.59307005
202301,24019,42.53450439,0.907180769
202301,51083,42.50313676,1.115443102
202301,37127,42.44040151,0.969248684
202301,18105,42.44040151,1.038844913
202301,42015,42.31493099,1.538304448
202301,51179,42.31493099,0.952252651
202301,1089,42.18946048,0.640244399
202301,6097,42.15809285,1.282449854
202301,6015,42.09535759,1.068553945
202301,30081,42.09535759,1.637955864
202301,42039,42.06398996,1.482941696
202301,47115,42.06398996,1.379090614
202301,18005,42.00125471,1.124447077
202301,53031,42.00125471,0.921464281
202301,48189,41.90715182,1.098140884
202301,27067,41.84441656,1.163316649
202301,26073,41.81304893,1.390217122
202301,12105,41.78168131,0.789275505
202301,42099,41.71894605,1.44470856
202301,17057,41.71894605,0.872925888
202301,40125,41.71894605,0.830464586
202301,48001,41.62484316,1.125324202
202301,40017,41.62484316,0.538006941
202301,51630,41.56210791,0.842049031
202301,26059,41.56210791,1.290668459
202301,36115,41.53074028,1.253774009
202301,36053,41.53074028,1.348984797
202301,45033,41.53074028,0.841784508
202301,48265,41.49937265,1.082665822
202301,30063,41.40526976,1.240262328
202301,45015,41.40526976,0.829338442
202301,13085,41.31116688,0.80625116
202301,37125,41.31116688,1.134384823
202301,8101,41.15432873,0.718206884
202301,48367,41.15432873,0.983529476
202301,29201,41.15432873,0.420833022
202301,13031,41.1229611,0.950675676
202301,20055,41.09159348,0.749297606
202301,42047,41.02885822,1.015311769
202301,12093,40.99749059,0.949653104
202301,53033,40.99749059,0.486650481
202301,48217,40.99749059,0.984341961
202301,29009,40.84065245,0.991281291
202301,12113,40.84065245,1.025740167
202301,34033,40.80928482,1.384242887
202301,41009,40.80928482,0.64015336
202301,28071,40.80928482,1.002260211
202301,36113,40.74654956,1.509740242
202301,17133,40.71518193,1.085963617
202301,1051,40.71518193,1.129488382
202301,27059,40.65244668,0.830645106
202301,48027,40.62107905,0.764983647
202301,19057,40.62107905,1.313611387
202301,4013,40.58971142,0.780090477
202301,36119,40.49560853,1.101151031
202301,8087,40.4642409,0.739872147
202301,17081,40.37013802,1.167655195
202301,18037,40.37013802,1.017812715
202301,27025,40.33877039,0.762367925
202301,25025,40.27603513,0.858884822
202301,48273,40.2446675,0.876938861
202301,40031,40.21329988,0.646323294
202301,51069,40.18193225,0.975366316
202301,40013,40.18193225,0.768842081
202301,25003,40.08782936,1.38690321
202301,28109,40.08782936,1.132036894
202301,13077,40.0250941,0.766922586
202301,53061,40.0250941,0.399941685
202301,53067,40.0250941,0.671175927
202301,19033,39.99372647,1.066977628
202301,17021,39.96235885,0.912211327
202301,1103,39.93099122,0.797873231
202301,48473,39.86825596,0.38959386
202301,13045,39.8055207,0.680126393
202301,48061,39.8055207,0.96370937
202301,36073,39.77415307,1.436839524
202301,53057,39.68005019,0.741032638
202301,16055,39.64868256,1.056643646
202301,12121,39.64868256,1.218275809
202301,21049,39.64868256,1.101873034
202301,21217,39.55457967,0.646303467
202301,42121,39.52321205,1.168596032
202301,1071,39.52321205,0.946130061
202301,17117,39.42910916,0.929542608
202301,45047,39.42910916,0.885709321
202301,42131,39.42910916,1.446928608
202301,35043,39.39774153,1.009750779
202301,15003,39.3663739,0.624056141
202301,26101,39.33500627,1.346911061
202301,45053,39.30363865,0.813450851
202301,23025,39.27227102,1.425361982
202301,11001,39.24090339,0.45146082
202301,37017,39.20953576,1.058678554
202301,37047,39.20953576,1.25350198
202301,6005,39.1468005,1.168992078
202301,4005,39.1468005,1.140503652
202301,8107,39.11543287,1.205570401
202301,8123,39.08406525,0.716842772
202301,1095,38.98996236,0.683974315
202301,51167,38.98996236,1.222223164
202301,1113,38.9272271,0.902262674
202301,53071,38.83312422,0.786209054
202301,47143,38.80175659,1.354804911
202301,5051,38.80175659,1.104658661
202301,48355,38.77038896,0.989752294
202301,49011,38.73902133,0.70438924
202301,5031,38.64491844,0.561935164
202301,20061,38.64491844,0.636805829
202301,22121,38.61355082,0.665618447
202301,47185,38.58218319,1.144621634
202301,26087,38.55081556,1.213461263
202301,42063,38.51944793,1.340131199
202301,37181,38.4880803,1.039993226
202301,21157,38.39397742,1.069004079
202301,48071,38.36260979,0.328734276
202301,17011,38.29987453,1.275552703
202301,47177,38.23713927,0.887783865
202301,51137,38.23713927,0.941470855
202301,29095,38.20577164,0.797298239
202301,48349,38.20577164,0.889769854
202301,13217,38.11166876,0.581476599
202301,41043,38.01756587,0.597339663
202301,20059,37.98619824,1.01701638
202301,20125,37.95483062,0.937329898
202301,48203,37.95483062,1.302684047
202301,39059,37.92346299,1.208300041
202301,48339,37.92346299,0.434102126
202301,13169,37.89209536,1.002719694
202301,1049,37.86072773,0.907719926
202301,5005,37.86072773,1.29430239
202301,18093,37.76662484,1.036623531
202301,55043,37.73525722,1.12742546
202301,1101,37.70388959,0.723341862
202301,35013,37.70388959,0.701302676
202301,54019,37.64115433,1.223902343
202301,21107,37.57841907,0.982828932
202301,40019,37.51568381,0.833827954
202301,47079,37.48431619,1.14295793
202301,1061,37.48431619,0.949547505
202301,48139,37.45294856,0.858722646
202301,17049,37.42158093,0.899369415
202301,21085,37.42158093,0.767530161
202301,42085,37.3902133,1.261537694
202301,56005,37.26474279,1.309465895
202301,16057,37.23337516,1.216154896
202301,48493,37.10790464,0.872674539
202301,15007,37.10790464,1.386526499
202301,29167,37.07653701,0.892962126
202301,6075,36.98243413,0.784594617
202301,42051,36.9510665,1.257755567
202301,41007,36.88833124,1.222656963
202301,18099,36.85696361,1.177497952
202301,51093,36.85696361,0.552418781
202301,45067,36.79422836,1.102864975
202301,6057,36.7314931,1.164806508
202301,53009,36.66875784,1.171736351
202301,47035,36.66875784,1.154563869
202301,48441,36.63739021,0.960251619
202301,55005,36.60602259,1.282751461
202301,41015,36.57465496,1.216682201
202301,4025,36.5119197,1.115889949
202301,36091,36.41781681,0.986752584
202301,13223,36.41781681,0.621226027
202301,21227,36.38644918,0.938468397
202301,48097,36.35508156,0.908111209
202301,28099,36.32371393,0.634624564
202301,48215,36.2923463,0.704316648
202301,37163,36.26097867,0.680761112
202301,12027,36.19824341,1.063174306
202301,28047,36.10414053,1.134788965
202301,48497,35.8531995,0.909016067
202301,48029,35.8531995,0.762945608
202301,27009,35.79046424,1.060117342
202301,4007,35.69636136,1.051524231
202301,42065,35.69636136,1.169574873
202301,48199,35.66499373,0.896043634
202301,6007,35.66499373,1.015321949
202301,20051,35.66499373,1.050771804
202301,29131,35.66499373,1.095050278
202301,26035,35.60225847,1.261764527
202301,55115,35.57089084,1.299886659
202301,29109,35.53952321,0.934867461
202301,49035,35.31994981,0.667359214
202301,48245,35.31994981,0.771581471
202301,13285,35.28858218,0.742901057
202301,45051,35.00627353,0.831095268
202301,24041,34.88080301,1.134178075
202301,45025,34.88080301,0.862099651
202301,8067,34.84943538,1.289953447
202301,13177,34.84943538,0.844527419
202301,29037,34.81806775,1.184903813
202301,22117,34.7553325,0.845983452
202301,53035,34.59849435,0.687515209
202301,55057,34.50439147,1.279239686
202301,13013,34.47302384,0.605982545
202301,1055,34.44165621,0.89902093
202301,6109,34.41028858,1.23997843
202301,48459,34.28481807,1.088921521
202301,41051,34.22208281,0.6189786
202301,48135,34.12797993,0.488893121
202301,47131,34.12797993,1.185752019
202301,18001,34.0966123,1.032026125
202301,27005,34.0966123,1.066237219
202301,41067,34.06524467,0.556971065
202301,26109,34.06524467,1.191963192
202301,40081,34.03387704,0.729507541
202301,39053,33.97114178,0.991824771
202301,53003,33.97114178,0.898636821
202301,37099,33.84567127,1.278139913
202301,48037,33.81430364,0.93177563
202301,53015,33.81430364,0.624179883
202301,17135,33.78293601,0.763171285
202301,51117,33.6574655,1.150356543
202301,53075,33.62609787,0.759882392
202301,48397,33.56336261,0.94200182
202301,42117,33.53199498,1.100920093
202301,48477,33.50062735,0.886630663
202301,45021,33.46925972,0.839328638
202301,21013,33.46925972,0.847445692
202301,22099,33.40652447,0.779966466
202301,12023,33.31242158,1.121805574
202301,40041,33.28105395,1.000047469
202301,12075,33.28105395,1.254183481
202301,13145,33.24968632,0.955298491
202301,21239,33.15558344,1.137787862
202301,18051,33.15558344,0.80522458
202301,48259,33.12421581,0.999476387
202301,45073,33.12421581,1.07039289
202301,53005,33.03011292,0.850066395
202301,2110,32.90464241,1.249421213
202301,45071,32.87327478,0.847226508
202301,17183,32.87327478,0.86072142
202301,41047,32.71643664,0.672479128
202301,6089,32.68506901,0.87694351
202301,6047,32.55959849,0.763438172
202301,49057,32.46549561,0.623642696
202301,1083,32.40276035,0.556498013
202301,13143,32.37139272,0.852522414
202301,53053,32.37139272,0.492265924
202301,55095,32.37139272,1.249201159
202301,36111,31.99498118,1.140881137
202301,6055,31.96361355,1.159453538
202301,27111,31.86951067,1.146958605
202301,22005,31.77540778,1.041202662
202301,21125,31.68130489,0.961022333
202301,38015,31.68130489,0.918448871
202301,49047,31.64993727,0.917375092
202301,48453,31.64993727,0.694733673
202301,1003,31.64993727,0.861263726
202301,40049,31.55583438,0.691467699
202301,5035,31.55583438,0.832923215
202301,36027,31.49309912,1.018312224
202301,48231,31.49309912,0.766360693
202301,19187,31.49309912,0.580479173
202301,48469,31.49309912,0.708556127
202301,35031,31.46173149,0.970869361
202301,29213,31.43036386,1.033763262
202301,6041,31.39899624,1.152355838
202301,12019,31.36762861,0.747937638
202301,41071,31.36762861,0.635642545
202301,16083,31.30489335,0.764409285
202301,29023,31.27352572,0.827894358
202301,48073,31.24215809,1.065831926
202301,1031,31.21079046,0.95872572
202301,1043,31.14805521,0.764808508
202301,54053,31.14805521,0.876634283
202301,37141,31.08531995,1.001114126
202301,48141,31.02258469,0.610998744
202301,5055,30.99121706,0.638434006
202301,28081,30.92848181,1.142457442
202301,8085,30.83437892,1.191969358
202301,1059,30.77164366,0.785093668
202301,22063,30.70890841,0.771196252
202301,29209,30.67754078,1.059144157
202301,48039,30.67754078,0.425245975
202301,5069,30.67754078,0.604250698
202301,24035,30.58343789,0.987078219
202301,19163,30.55207026,1.190202031
202301,40101,30.55207026,0.701850169
202301,36043,30.52070264,0.942462579
202301,23003,30.26976161,1.196556625
202301,30047,30.23839398,1.228307154
202301,39013,30.05018821,1.029546592
202301,28075,30.05018821,0.781967353
202301,4003,29.95608532,0.790941991
202301,20009,29.73651192,0.691160545
202301,32001,29.73651192,0.582539787
202301,40079,29.70514429,0.763657413
202301,5015,29.67377666,1.153951278
202301,1093,29.54830615,0.839671954
202301,49053,29.54830615,0.65108547
202301,48167,29.42283563,0.509304421
202301,6115,29.29736512,0.814910079
202301,42031,29.29736512,1.142072046
202301,48099,29.26599749,0.583229641
202301,16001,29.23462986,0.73116146
202301,13227,29.20326223,1.073290947
202301,12097,29.14052698,0.670998332
202301,32031,29.14052698,0.974216704
202301,22095,29.10915935,0.615881267
202301,13261,29.10915935,0.725922287
202301,36031,29.10915935,1.187301272
202301,13195,29.10915935,0.871653787
202301,47047,29.04642409,0.991801463
202301,47055,28.98368883,0.899842645
202301,6023,28.95232121,1.077151471
202301,21121,28.85821832,0.82007015
202301,19113,28.76411543,0.789591436
202301,51065,28.76411543,1.163000283
202301,32510,28.70138018,1.062005142
202301,48257,28.67001255,0.624298467
202301,22079,28.48180678,0.833844666
202301,22071,28.32496863,0.885898241
202301,19169,28.293601,0.861013339
202301,5091,28.26223338,1.042032146
202301,32005,28.26223338,1.142184864
202301,47155,28.26223338,1.018310615
202301,40083,28.19949812,0.791093289
202301,48409,28.01129235,0.862378849
202301,48147,28.01129235,0.773118129
202301,36009,27.94855709,0.90446163
202301,1019,27.91718946,1.053404124
202301,36057,27.82308658,0.860659266
202301,48213,27.79171895,0.8383956
202301,2170,27.72898369,0.94158179
202301,48007,27.69761606,0.851553494
202301,32003,27.66624843,0.611522545
202301,20037,27.6348808,0.884305371
202301,46081,27.38393977,1.130129771
202301,38059,27.38393977,0.721622559
202301,1123,27.35257215,0.922566418
202301,21071,27.35257215,0.912999051
202301,1121,27.28983689,0.727332666
202301,41065,27.13299875,0.701834184
202301,29161,27.13299875,0.877789099
202301,16027,26.9761606,0.633493869
202301,22105,26.94479297,0.913446556
202301,31119,26.91342535,0.856441033
202301,26063,26.91342535,1.019914065
202301,1033,26.88205772,0.82860464
202301,13277,26.72521957,0.851454909
202301,48449,26.66248432,0.775150019
202301,27083,26.63111669,0.858676648
202301,12107,26.63111669,0.95010413
202301,6071,26.63111669,0.635926167
202301,48277,26.56838143,0.819964483
202301,20121,26.41154329,1.04379258
202301,13157,26.38017566,0.585565782
202301,51109,26.34880803,0.713243267
202301,22087,26.3174404,0.479576794
202301,21179,26.28607277,1.104574979
202301,22115,26.25470514,0.527576779
202301,41057,26.22333752,0.975693291
202301,22061,26.22333752,0.934901281
202301,37101,26.16060226,0.608409026
202301,16011,26.12923463,0.840513507
202301,36085,26.097867,0.79708932
202301,48491,26.06649937,0.617888486
202301,30031,26.06649937,1.080487764
202301,41005,26.00376412,0.666681463
202301,53073,25.90966123,0.616590839
202301,13147,25.90966123,0.907803539
202301,37061,25.8782936,0.893194203
202301,12063,25.81555834,1.056690869
202301,42059,25.75282309,1.127559508
202301,22031,25.72145546,0.44694622
202301,48187,25.6587202,0.591845413
202301,54025,25.40777917,1.011067417
202301,29047,25.37641154,1.00393011
202301,6009,25.37641154,0.964677814
202301,48249,25.34504392,1.097074982
202301,28011,25.31367629,0.97041096
202301,36003,25.31367629,1.065389373
202301,48021,25.28230866,0.538549734
202301,13297,25.28230866,0.577056444
202301,51195,25.2195734,1.120078439
202301,13275,25.18820577,0.927299618
202301,18055,25.09410289,1.02379832
202301,16039,25.03136763,0.67201969
202301,13219,24.93726474,0.846357164
202301,45003,24.87452949,0.660752802
202301,48467,24.71769134,0.859142618
202301,36059,24.68632371,0.719905661
202301,45059,24.52948557,0.891109073
202301,47099,24.46675031,0.702960115
202301,13139,24.43538269,0.80184801
202301,47071,24.09033877,1.026163048
202301,1039,23.93350063,0.923671315
202301,48041,23.80803011,0.827952212
202301,45075,23.80803011,0.943760747
202301,21195,23.43161857,0.999786736
202301,36035,23.43161857,0.963161556
202301,42101,23.43161857,0.374123338
202301,17075,23.40025094,0.853647584
202301,17055,23.30614806,0.823457319
202301,19011,23.27478043,0.65493456
202301,48361,23.18067754,0.71726358
202301,48291,23.11794228,0.292280084
202301,4023,23.0238394,0.612283795
202301,31141,22.92973651,0.709851799
202301,42005,22.89836888,0.979420706
202301,10005,22.89836888,0.99459387
202301,13087,22.86700126,0.817028404
202301,19153,22.804266,0.733089555
202301,45027,22.804266,0.912870648
202301,53065,22.77289837,0.955791633
202301,48465,22.74153074,0.608403135
202301,56013,22.55332497,0.959191403
202301,38105,22.45922208,0.466522139
202301,28151,22.33375157,0.803401471
202301,1115,22.17691343,0.698575744
202301,35025,22.17691343,0.714822144
202301,1081,22.11417817,0.662703976
202301,28149,22.11417817,0.866627054
202301,8039,22.08281054,1.014146097
202301,55029,21.98870765,1.049598878
202301,13175,21.95734003,0.768987929
202301,13305,21.9259724,0.739409447
202301,5071,21.9259724,0.710887534
202301,37085,21.86323714,0.597815343
202301,4017,21.76913425,0.755503952
202301,42083,21.76913425,0.962154277
202301,53029,21.73776663,0.711909453
202301,40051,21.4868256,0.578556631
202301,40121,21.4868256,0.753229983
202301,51085,21.42409034,0.940871645
202301,28001,21.32998745,1.011657158
202301,48091,21.2672522,0.821359204
202301,21177,21.11041405,0.574074608
202301,13225,21.11041405,0.815283899
202301,6039,20.95357591,0.7587979
202301,24001,20.92220828,0.871560241
202301,28083,20.8281054,0.65914152
202301,17157,20.70263488,0.766243902
202301,28087,20.57716437,0.639048051
202301,36021,20.48306148,0.93460686
202301,36017,20.45169385,0.968618923
202301,35017,20.32622334,0.976978703
202301,27007,20.07528231,0.997330128
202301,35055,19.94981179,1.009567476
202301,12086,19.88707654,0.592430785
202301,2122,19.88707654,0.97983639
202301,35005,19.88707654,0.844912175
202301,47017,19.82434128,0.941156442
202301,6093,19.66750314,0.847804054
202301,36033,19.60476788,0.98184839
202301,48171,19.57340025,0.777573288
202301,6103,19.51066499,0.830134914
202301,39079,19.41656211,0.879425773
202301,40039,19.35382685,0.632036502
202301,28113,19.35382685,0.927144444
202301,36103,19.29109159,0.696406623
202301,49005,19.29109159,0.743715278
202301,13073,19.19698871,0.574414895
202301,35061,19.07151819,0.493205656
202301,41019,19.07151819,0.782502548
202301,28085,19.07151819,0.830973273
202301,20057,19.00878294,0.810657265
202301,40097,18.82057716,0.595881562
202301,28145,18.66373902,0.804031793
202301,4021,18.63237139,0.459382032
202301,38035,18.56963614,0.663388557
202301,21113,18.41279799,0.791871108
202301,32023,18.41279799,0.448746719
202301,41029,18.41279799,0.796211205
202301,37065,18.41279799,0.775116124
202301,46029,18.35006274,0.940523022
202301,5093,18.35006274,0.476936584
202301,22033,18.22459222,0.799615469
202301,48185,18.03638645,0.567002026
202301,12005,17.97365119,0.630049264
202301,41035,17.94228356,0.785509707
202301,30029,17.91091594,0.953558852
202301,21235,17.87954831,0.814020793
202301,35047,17.72271016,0.884084355
202301,22047,17.65997491,0.576299781
202301,48471,17.59723965,0.526301353
202301,12131,17.56587202,0.766904036
202301,37037,17.37766625,0.860563721
202301,47003,17.37766625,0.703068199
202301,36077,17.37766625,0.915869895
202301,55019,17.34629862,0.939177019
202301,36045,17.22082811,0.8493997
202301,35015,17.22082811,0.68811699
202301,5139,17.03262233,0.608624592
202301,1017,16.84441656,0.55361182
202301,13009,16.75031368,0.660820957
202301,49045,16.71894605,0.346934369
202301,29207,16.68757842,0.380003585
202301,1109,16.59347553,0.520672969
202301,22017,16.53074028,0.572723349
202301,17077,16.49937265,0.693004174
202301,48019,16.46800502,0.818199968
202301,28127,16.43663739,0.843602064
202301,38017,16.43663739,0.612790123
202301,48227,16.3425345,0.45037078
202301,51001,16.24843162,0.883027918
202301,26107,16.18569636,0.847689014
202301,40021,16.18569636,0.590914934
202301,22055,16.06022585,0.721028673
202301,20103,15.96612296,0.755642518
202301,4015,15.87202008,0.645381031
202301,49003,15.77791719,0.603467074
202301,48209,15.71518193,0.594955474
202301,48407,15.62107905,0.519853247
202301,53025,15.62107905,0.368977986
202301,28107,15.58971142,0.768188984
202301,22045,15.43287328,0.776954612
202301,48363,15.40150565,0.739603021
202301,42073,15.37013802,0.824264961
202301,48325,15.21329988,0.75101807
202301,13207,15.15056462,0.609769498
202301,47025,15.15056462,0.881551485
202301,19045,15.15056462,0.879155582
202301,37069,15.05646173,0.596302004
202301,8045,14.96235885,0.674862904
202301,48053,14.83688833,0.718107544
202301,48013,14.71141782,0.606070166
202301,1053,14.52321205,0.809512674
202301,21193,14.30363865,0.709978621
